year,round,driverId,driver,mu,sigma,event
2014,10,155,Kamui Kobayashi,13.09176929428511,7.8863921156268875,race
2014,10,820,Max Chilton,12.166573377898644,7.856465385299444,race
2014,10,828,Marcus Ericsson,7.6076379224928905,7.896894751213967,race
2014,10,13,Felipe Massa,38.57960505033694,7.81001123578926,race
2014,11,3,Nico Rosberg,82.76735172243411,8.160196450276787,quali
2014,11,20,Sebastian Vettel,60.539779356387164,7.9697073547173565,quali
2014,11,822,Valtteri Bottas,59.16457349109092,7.893765316908781,quali
2014,11,817,Daniel Ricciardo,66.27500811146743,7.957472631901183,quali
2014,11,4,Fernando Alonso,59.82356243483581,7.779948039230184,quali
2014,11,13,Felipe Massa,40.60868876742424,7.795585386448738,quali
2014,11,18,Jenson Button,49.45358333237998,7.695025540997427,quali
2014,11,818,Jean-Éric Vergne,39.06303665691292,7.834271311104755,quali
2014,11,807,Nico Hülkenberg,51.68139077022968,7.634280701432744,quali
2014,11,825,Kevin Magnussen,46.75283701362191,7.783526219874413,quali
2014,11,826,Daniil Kvyat,38.60301479496144,7.768690400339391,quali
2014,11,16,Adrian Sutil,21.995978941033705,7.809344146792045,quali
2014,11,815,Sergio Pérez,38.952849733230586,7.668096902348145,quali
2014,11,821,Esteban Gutiérrez,19.99169018026466,7.792764739126985,quali
2014,11,154,Romain Grosjean,31.141134434013026,7.898455164436297,quali
2014,11,824,Jules Bianchi,18.862781595725536,7.80966666593011,quali
2014,11,8,Kimi Räikkönen,37.83803024992151,7.666732042391726,quali
2014,11,155,Kamui Kobayashi,13.122347420505893,7.837680585270199,quali
2014,11,820,Max Chilton,12.085449169432916,7.8434819496182655,quali
2014,11,828,Marcus Ericsson,7.500957743350857,7.8832522437111425,quali
2014,11,1,Lewis Hamilton,65.6469580550846,8.05634567160957,quali
2014,11,813,Pastor Maldonado,19.15669730888304,7.829365152186582,quali
2014,11,817,Daniel Ricciardo,69.20725394096851,7.953140256230111,race
2014,11,4,Fernando Alonso,62.43522796471682,7.77258369318359,race
2014,11,1,Lewis Hamilton,68.0669274403001,8.040775766162696,race
2014,11,3,Nico Rosberg,84.2460508791106,8.126502004790895,race
2014,11,13,Felipe Massa,42.87821575514789,7.7815475913028544,race
2014,11,8,Kimi Räikkönen,39.89151002390803,7.651126354943388,race
2014,11,20,Sebastian Vettel,61.60575427877369,7.931300257994993,race
2014,11,822,Valtteri Bottas,59.85347771706547,7.8506168191532035,race
2014,11,818,Jean-Éric Vergne,40.406336438370055,7.802889383910205,race
2014,11,18,Jenson Button,49.837026275315374,7.651162499949766,race
2014,11,16,Adrian Sutil,23.48427199574057,7.780688301128312,race
2014,11,825,Kevin Magnussen,46.659267882416174,7.76925460004021,race
2014,11,813,Pastor Maldonado,20.22020274613556,7.792680763487256,race
2014,11,826,Daniil Kvyat,38.41879396076431,7.7529816249127945,race
2014,11,824,Jules Bianchi,19.224929614217906,7.7613927653393295,race
2014,11,820,Max Chilton,12.501209303359706,7.795101792452364,race
2014,11,815,Sergio Pérez,38.22891108354704,7.64551425950973,race
2014,11,807,Nico Hülkenberg,50.03365816826398,7.602351029479613,race
2014,11,154,Romain Grosjean,29.900691706233314,7.869972349020255,race
2014,11,828,Marcus Ericsson,6.388184752043497,7.865118501274628,race
2014,12,3,Nico Rosberg,87.06014164970986,8.12085068720406,quali
2014,12,1,Lewis Hamilton,70.66623757101921,8.032505594596682,quali
2014,12,20,Sebastian Vettel,63.96038059827432,7.920495845650583,quali
2014,12,4,Fernando Alonso,64.42196817089246,7.7583114900969035,quali
2014,12,817,Daniel Ricciardo,70.76350292355774,7.929147691428373,quali
2014,12,822,Valtteri Bottas,61.34862829792496,7.827147111435387,quali
2014,12,825,Kevin Magnussen,48.26491902843519,7.748608476792577,quali
2014,12,8,Kimi Räikkönen,41.412780158947506,7.631044159218864,quali
2014,12,13,Felipe Massa,44.081353409197646,7.754186292886083,quali
2014,12,18,Jenson Button,50.358420679094,7.6162162763063295,quali
2014,12,826,Daniil Kvyat,39.21538755229935,7.719688459731999,quali
2014,12,818,Jean-Éric Vergne,40.749473155379924,7.761579160035348,quali
2014,12,815,Sergio Pérez,38.31057535014368,7.603784959992447,quali
2014,12,16,Adrian Sutil,24.09774803253052,7.743604805087222,quali
2014,12,154,Romain Grosjean,29.854812238998267,7.8574982803310585,quali
2014,12,824,Jules Bianchi,19.374064182208734,7.717544097594817,quali
2014,12,813,Pastor Maldonado,20.132330819177877,7.780023177173945,quali
2014,12,807,Nico Hülkenberg,48.88677058379851,7.578229062201963,quali
2014,12,820,Max Chilton,12.280041820286765,7.780633274123209,quali
2014,12,821,Esteban Gutiérrez,19.32714868175617,7.772874926299008,quali
2014,12,827,André Lotterer,23.52734575827766,8.300530863417913,quali
2014,12,828,Marcus Ericsson,5.074110666297582,7.846319862670022,quali
2014,12,817,Daniel Ricciardo,73.8669150055354,7.922007676743582,race
2014,12,3,Nico Rosberg,89.45527309492337,8.095735845768946,race
2014,12,822,Valtteri Bottas,63.79161767810128,7.8080900236684885,race
2014,12,8,Kimi Räikkönen,43.88366679021518,7.616301009330311,race
2014,12,20,Sebastian Vettel,65.46413540286977,7.880015300228225,race
2014,12,18,Jenson Button,51.95579117637995,7.584691969814779,race
2014,12,4,Fernando Alonso,64.68867077143712,7.6988906405672335,race
2014,12,815,Sergio Pérez,39.71456646255185,7.568276829437528,race
2014,12,826,Daniil Kvyat,40.20035979109098,7.672810476366385,race
2014,12,807,Nico Hülkenberg,48.805965502029125,7.562155961021998,race
2014,12,818,Jean-Éric Vergne,40.692821777486195,7.744186115966819,race
2014,12,825,Kevin Magnussen,47.77226188738249,7.7241047219093195,race
2014,12,13,Felipe Massa,43.44057954046487,7.727542747069879,race
2014,12,16,Adrian Sutil,23.81922709605827,7.722940386396282,race
2014,12,821,Esteban Gutiérrez,18.850775590676133,7.749525313563088,race
2014,12,820,Max Chilton,11.576112993788563,7.755777307477311,race
2014,12,828,Marcus Ericsson,3.7925011679256455,7.823788190030127,race
2014,13,1,Lewis Hamilton,73.54307412121075,8.028688275547374,quali
2014,13,3,Nico Rosberg,91.81082930787225,8.082544297279192,quali
2014,13,822,Valtteri Bottas,66.08849435668988,7.79776190945621,quali
2014,13,13,Felipe Massa,45.77882418090507,7.718839011800039,quali
2014,13,825,Kevin Magnussen,49.859985886295,7.711397725794143,quali
2014,13,18,Jenson Button,53.6726850550931,7.568367663048757,quali
2014,13,4,Fernando Alonso,65.73628174571827,7.6706850154096555,quali
2014,13,20,Sebastian Vettel,66.13382477278591,7.842254329685941,quali
2014,13,817,Daniel Ricciardo,73.76377783209114,7.908721515322703,quali
2014,13,815,Sergio Pérez,40.83429530443573,7.5428313276871535,quali
2014,13,826,Daniil Kvyat,41.016116484943744,7.640751057354921,quali
2014,13,8,Kimi Räikkönen,44.11933985780849,7.576878546700351,quali
2014,13,818,Jean-Éric Vergne,40.711160143189424,7.698526207501614,quali
2014,13,807,Nico Hülkenberg,48.51785453416126,7.548259549617619,quali
2014,13,16,Adrian Sutil,24.058073767021376,7.6807959831963615,quali
2014,13,821,Esteban Gutiérrez,18.962771502715626,7.704841209549897,quali
2014,13,813,Pastor Maldonado,20.007158316160222,7.7667961206040985,quali
2014,13,154,Romain Grosjean,29.289032548392683,7.8377646105304875,quali
2014,13,155,Kamui Kobayashi,12.804693464860122,7.821482751986215,quali
2014,13,824,Jules Bianchi,18.611744893123543,7.697216305649254,quali
2014,13,820,Max Chilton,10.665716038219337,7.734760643663659,quali
2014,13,828,Marcus Ericsson,2.4117896135315613,7.8047337121579154,quali
2014,13,1,Lewis Hamilton,76.45701035441749,8.023994993897636,race
2014,13,3,Nico Rosberg,94.10306908998847,8.066697376242908,race
2014,13,13,Felipe Massa,48.287561648201255,7.711514897016443,race
2014,13,822,Valtteri Bottas,68.04439921251395,7.780126472341126,race
2014,13,817,Daniel Ricciardo,75.12357318394454,7.879429037223776,race
2014,13,20,Sebastian Vettel,67.36725755041324,7.811799485782312,race
2014,13,815,Sergio Pérez,42.53209268827085,7.524774145437421,race
2014,13,18,Jenson Button,54.61618280449293,7.53831665482489,race
2014,13,8,Kimi Räikkönen,45.15941953090302,7.547812527186762,race
2014,13,825,Kevin Magnussen,50.24015313191233,7.6692768132623526,race
2014,13,826,Daniil Kvyat,41.51005841310409,7.601673320510194,race
2014,13,807,Nico Hülkenberg,48.391492371055406,7.53579101027719,race
2014,13,818,Jean-Éric Vergne,40.59947400579237,7.685201787149094,race
2014,13,813,Pastor Maldonado,20.542008627445465,7.724978892716554,race
2014,13,16,Adrian Sutil,24.002420459791743,7.668334361750049,race
2014,13,154,Romain Grosjean,28.9423721346054,7.819946062074678,race
2014,13,155,Kamui Kobayashi,12.679395561507123,7.807025791945533,race
2014,13,824,Jules Bianchi,18.147796788879127,7.679079008534492,race
2014,13,821,Esteban Gutiérrez,18.190227850642632,7.683251096660859,race
2014,13,828,Marcus Ericsson,1.8010893718553578,7.784977577699774,race
2014,13,820,Max Chilton,9.019197142020243,7.712752195517065,race
2014,14,1,Lewis Hamilton,79.31718342461306,8.019774729704048,quali
2014,14,3,Nico Rosberg,96.39445856965617,8.05271650791293,quali
2014,14,817,Daniel Ricciardo,77.29703949899805,7.865872694222419,quali
2014,14,20,Sebastian Vettel,69.35504039523533,7.796115334049892,quali
2014,14,4,Fernando Alonso,67.39069520899521,7.652020809519359,quali
2014,14,13,Felipe Massa,50.15933699037961,7.69518663891607,quali
2014,14,8,Kimi Räikkönen,46.811679889441805,7.530634627674612,quali
2014,14,822,Valtteri Bottas,68.49303723090985,7.740951731010155,quali
2014,14,825,Kevin Magnussen,51.21239941497941,7.639535042663871,quali
2014,14,826,Daniil Kvyat,42.53891230948419,7.5738632084815585,quali
2014,14,18,Jenson Button,54.59999688764981,7.528158753834888,quali
2014,14,818,Jean-Éric Vergne,41.01236410983864,7.646260951291126,quali
2014,14,807,Nico Hülkenberg,48.245390449411545,7.523786791293375,quali
2014,14,821,Esteban Gutiérrez,19.09243237063183,7.651479033523564,quali
2014,14,815,Sergio Pérez,42.22496059901946,7.510662332520561,quali
2014,14,154,Romain Grosjean,28.772039201224153,7.805626074137961,quali
2014,14,16,Adrian Sutil,23.789862320072242,7.654481277969865,quali
2014,14,813,Pastor Maldonado,20.227879405641772,7.709412562481319,quali
2014,14,824,Jules Bianchi,17.681529798655287,7.662042721034795,quali
2014,14,155,Kamui Kobayashi,12.073537065183697,7.787631271406255,quali
2014,14,820,Max Chilton,8.146795998301032,7.692434462589963,quali
2014,14,828,Marcus Ericsson,0.4374703063355807,7.7663188290528336,quali
2014,14,1,Lewis Hamilton,82.42701929717745,8.010401322140702,race
2014,14,20,Sebastian Vettel,72.02363902123697,7.781914344783769,race
2014,14,817,Daniel Ricciardo,79.30459763627563,7.837203414742107,race
2014,14,4,Fernando Alonso,69.15912033216439,7.623084516229908,race
2014,14,13,Felipe Massa,52.1833019874543,7.6692729991778466,race
2014,14,818,Jean-Éric Vergne,43.006196313498315,7.620580562382415,race
2014,14,815,Sergio Pérez,43.79870102386921,7.4799748548518705,race
2014,14,8,Kimi Räikkönen,47.79092921791604,7.4882354281783,race
2014,14,807,Nico Hülkenberg,48.67111013290594,7.471340800305949,race
2014,14,825,Kevin Magnussen,51.10977554332618,7.622139323065984,race
2014,14,822,Valtteri Bottas,67.5016032172209,7.70922604329019,race
2014,14,813,Pastor Maldonado,21.105695780853768,7.659077852585394,race
2014,14,154,Romain Grosjean,28.63155083271178,7.786026609796236,race
2014,14,826,Daniil Kvyat,41.6146201005477,7.545759676755391,race
2014,14,828,Marcus Ericsson,0.6606229001746604,7.70349087606567,race
2014,14,824,Jules Bianchi,16.810641863022617,7.636037709547089,race
2014,14,820,Max Chilton,6.843240452824053,7.6701559677421205,race
2014,15,3,Nico Rosberg,99.1391194882501,8.046127251416772,quali
2014,15,1,Lewis Hamilton,84.92254482881133,7.999936002586824,quali
2014,15,822,Valtteri Bottas,69.74697017904903,7.698976498691453,quali
2014,15,13,Felipe Massa,54.42463430732377,7.65933167744454,quali
2014,15,4,Fernando Alonso,70.76323531642548,7.604112760570142,quali
2014,15,817,Daniel Ricciardo,80.19437973568778,7.8037045129565525,quali
2014,15,825,Kevin Magnussen,52.69711525274453,7.602422872010183,quali
2014,15,18,Jenson Button,55.75493500023762,7.5035192942265345,quali
2014,15,20,Sebastian Vettel,71.97432078681732,7.769963241683027,quali
2014,15,8,Kimi Räikkönen,48.58715831762664,7.4588197848279565,quali
2014,15,818,Jean-Éric Vergne,43.71384380131846,7.587085186210282,quali
2014,15,815,Sergio Pérez,44.063191900606604,7.442926968635826,quali
2014,15,826,Daniil Kvyat,41.60884361495239,7.535463549684665,quali
2014,15,807,Nico Hülkenberg,48.3914499959559,7.457864641880593,quali
2014,15,16,Adrian Sutil,24.028873762681894,7.612885539051933,quali
2014,15,821,Esteban Gutiérrez,19.173863899982518,7.607615334615822,quali
2014,15,813,Pastor Maldonado,20.953967218726966,7.645989923023508,quali
2014,15,154,Romain Grosjean,28.083498823983447,7.766786070340246,quali
2014,15,828,Marcus Ericsson,0.6016850439139193,7.691499553988905,quali
2014,15,824,Jules Bianchi,16.115481413585858,7.616742035250479,quali
2014,15,155,Kamui Kobayashi,11.116687156844652,7.76521841101053,quali
2014,15,820,Max Chilton,5.394553667048152,7.6509042376765715,quali
2014,15,1,Lewis Hamilton,87.78476798416622,7.994288283353094,race
2014,15,3,Nico Rosberg,101.33923149664281,8.02888341749158,race
2014,15,20,Sebastian Vettel,74.19157885016847,7.7565927724061705,race
2014,15,817,Daniel Ricciardo,81.81467752002115,7.780195535751815,race
2014,15,18,Jenson Button,57.60408222294678,7.488136789270064,race
2014,15,822,Valtteri Bottas,70.85318089776625,7.668674353546533,race
2014,15,13,Felipe Massa,55.781082953859745,7.633146626344564,race
2014,15,807,Nico Hülkenberg,49.58993650128995,7.432854931680011,race
2014,15,818,Jean-Éric Vergne,44.82891704917201,7.558098351814648,race
2014,15,815,Sergio Pérez,44.78860166047288,7.410810883238949,race
2014,15,826,Daniil Kvyat,42.11270370807559,7.497884763080811,race
2014,15,8,Kimi Räikkönen,48.47942117922882,7.446876347860691,race
2014,15,821,Esteban Gutiérrez,20.172225615055254,7.575773554279106,race
2014,15,825,Kevin Magnussen,52.13488466913706,7.583346900094254,race
2014,15,154,Romain Grosjean,27.968364590025324,7.7525190062126486,race
2014,15,813,Pastor Maldonado,20.83456955205198,7.632528618817928,race
2014,15,828,Marcus Ericsson,1.0501529572922168,7.649021103493824,race
2014,15,820,Max Chilton,5.281536596012607,7.637533915767851,race
2014,15,155,Kamui Kobayashi,10.651701399149221,7.746147701199254,race
2014,15,824,Jules Bianchi,15.184850869578925,7.5939435673704665,race
2014,15,16,Adrian Sutil,22.01212670452689,7.586873639458928,race
2014,16,1,Lewis Hamilton,90.65320091148942,7.988680725694495,quali
2014,16,3,Nico Rosberg,103.56363752532086,8.012075831956741,quali
2014,16,822,Valtteri Bottas,73.10331106824766,7.657242981214397,quali
2014,16,18,Jenson Button,59.73411295799529,7.477328203930067,quali
2014,16,826,Daniil Kvyat,44.31888360288632,7.48800115147544,quali
2014,16,825,Kevin Magnussen,54.00534125642831,7.566585310622639,quali
2014,16,817,Daniel Ricciardo,82.11121910741984,7.735379839141077,quali
2014,16,4,Fernando Alonso,71.25149189506548,7.565458387879767,quali
2014,16,8,Kimi Räikkönen,49.66189048043542,7.421366965607354,quali
2014,16,818,Jean-Éric Vergne,45.90350206240293,7.528585922910257,quali
2014,16,20,Sebastian Vettel,73.78635117771047,7.738547881209375,quali
2014,16,807,Nico Hülkenberg,49.607813178741225,7.390094435787158,quali
2014,16,815,Sergio Pérez,44.75101960131736,7.400008554556223,quali
2014,16,821,Esteban Gutiérrez,21.086199777990355,7.5430231590528924,quali
2014,16,16,Adrian Sutil,22.449157152265556,7.546373586254954,quali
2014,16,154,Romain Grosjean,27.844184369459683,7.7381060904089844,quali
2014,16,828,Marcus Ericsson,1.9164295312541832,7.613752096777572,quali
2014,16,13,Felipe Massa,54.120571310576544,7.6021657363751425,quali
2014,16,155,Kamui Kobayashi,10.37184483263841,7.729904882515289,quali
2014,16,813,Pastor Maldonado,19.836084298671253,7.610430999940844,quali
2014,16,820,Max Chilton,4.109405424257358,7.620679805395005,quali
2014,16,1,Lewis Hamilton,93.63547097705293,7.981390841058192,race
2014,16,3,Nico Rosberg,105.77594147355805,7.9906116949784725,race
2014,16,822,Valtteri Bottas,75.40664287954657,7.642788492774798,race
2014,16,18,Jenson Button,61.92250187760375,7.4637869825773135,race
2014,16,825,Kevin Magnussen,56.13296069057052,7.55014278804368,race
2014,16,4,Fernando Alonso,72.47819406746964,7.533578766536661,race
2014,16,817,Daniel Ricciardo,82.16092436525801,7.680174197214344,race
2014,16,20,Sebastian Vettel,73.84800182312979,7.682464948551452,race
2014,16,8,Kimi Räikkönen,50.70219195210267,7.3886541354919295,race
2014,16,815,Sergio Pérez,45.650273758846545,7.365290096771416,race
2014,16,13,Felipe Massa,54.07019191353456,7.588091342231052,race
2014,16,807,Nico Hülkenberg,49.50338239084757,7.376681645458165,race
2014,16,818,Jean-Éric Vergne,45.706793944253285,7.512727319371017,race
2014,16,826,Daniil Kvyat,43.95673341515281,7.470136818896586,race
2014,16,821,Esteban Gutiérrez,21.075814898389655,7.529961251943901,race
2014,16,16,Adrian Sutil,22.205545799868123,7.5298769621783705,race
2014,16,154,Romain Grosjean,27.08533447904738,7.713418922323658,race
2014,16,813,Pastor Maldonado,18.91637192037694,7.587127005451993,race
2014,16,828,Marcus Ericsson,0.8660636469686112,7.596947544537533,race
2014,17,3,Nico Rosberg,108.64681364692606,7.979206695721169,quali
2014,17,1,Lewis Hamilton,96.1440200288806,7.962309584681977,quali
2014,17,822,Valtteri Bottas,77.70523096620313,7.62593831867224,quali
2014,17,13,Felipe Massa,56.50487960772324,7.574453308624494,quali
2014,17,817,Daniel Ricciardo,83.32563699639682,7.641693917017189,quali
2014,17,4,Fernando Alonso,73.61158919851613,7.497365516780478,quali
2014,17,18,Jenson Button,63.13322391532274,7.430021076371007,quali
2014,17,825,Kevin Magnussen,57.26239561818033,7.512442332437566,quali
2014,17,8,Kimi Räikkönen,51.68449713116528,7.35213537922338,quali
2014,17,16,Adrian Sutil,24.1457618620502,7.5072354856236485,quali
2014,17,813,Pastor Maldonado,20.79233538705737,7.561843641024256,quali
2014,17,815,Sergio Pérez,45.746385828405,7.313584758525252,quali
2014,17,807,Nico Hülkenberg,49.318433294947404,7.360618628781529,quali
2014,17,826,Daniil Kvyat,43.76130967869257,7.453029333480035,quali
2014,17,818,Jean-Éric Vergne,45.2818738984463,7.491558049962739,quali
